"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","TourneyRound","WTeamName","LTeamName","WSeed_num","WRegion","LSeed_num","LRegion","WConf","LConf"
2013,137,1181,73,1107,61,"N",0,27,46,4,11,15,21,5,23,17,11,9,3,18,19,52,9,15,14,16,10,16,14,13,7,2,19,"Round of 64","Duke","SUNY Albany",2,"South",15,"South","Atlantic Coast Conference","America East Conference"
2013,137,1195,78,1207,68,"N",0,21,49,6,15,30,44,7,32,15,13,5,3,18,24,64,7,27,13,20,11,28,15,14,6,4,33,"Round of 64","FL Gulf Coast","Georgetown",15,"Midwest",2,"Midwest","Atlantic Sun Conference","Big East Conference"
2013,137,1196,79,1322,47,"N",0,29,61,7,21,14,23,16,27,13,8,10,2,12,18,50,3,16,8,11,6,20,9,15,2,3,19,"Round of 64","Florida","Northwestern LA",3,"Midwest",14,"Midwest","Southeastern Conference","Southland Conference"
2013,137,1228,57,1160,49,"N",0,16,52,8,31,17,24,11,26,10,12,8,4,12,17,51,5,19,10,13,8,28,7,15,5,5,20,"Round of 64","Illinois","Colorado",7,"East",10,"East","Big Ten Conference","Pacific-12 Conference"
2013,137,1231,83,1241,62,"N",0,29,55,9,23,16,21,12,26,17,9,3,3,8,26,62,8,20,2,4,11,17,7,10,1,3,21,"Round of 64","Indiana","James Madison",1,"East",16,"East","Big Ten Conference","Colonial Athletic Association"
2013,137,1235,76,1323,58,"N",0,29,59,9,21,9,12,5,22,19,6,4,1,13,22,51,4,17,10,13,9,26,9,17,2,2,11,"Round of 64","Iowa St","Notre Dame",10,"West",7,"West","Big 12 Conference","Big East Conference"
2013,137,1242,64,1443,57,"N",0,20,42,0,6,24,30,4,31,11,17,4,9,15,21,66,3,20,12,18,18,23,8,10,9,0,24,"Round of 64","Kansas","WKU",1,"Midwest",16,"Midwest","Big 12 Conference","Sun Belt Conference"
2013,137,1247,63,1243,61,"N",0,21,49,7,18,14,16,8,22,12,8,4,5,13,24,57,4,13,9,17,15,21,12,9,6,7,14,"Round of 64","La Salle","Kansas St",13,"West",4,"West","Atlantic 10 Conference","Big 12 Conference"
2013,137,1274,78,1334,49,"N",0,24,52,12,22,18,21,10,31,12,11,7,4,14,18,54,9,26,4,11,10,18,9,14,2,1,16,"Round of 64","Miami FL","Pacific",2,"East",15,"East","Atlantic Coast Conference","Big West Conference"
2013,137,1278,83,1417,63,"N",0,31,61,9,16,12,19,11,25,19,11,7,3,19,20,63,4,22,19,25,19,23,10,15,5,2,19,"Round of 64","Minnesota","UCLA",11,"Midwest",6,"Midwest","Big Ten Conference","Pacific-12 Conference"
2013,137,1279,57,1458,46,"N",0,22,57,3,15,10,16,12,31,8,10,6,6,12,15,59,7,30,9,13,15,25,10,11,7,7,16,"Round of 64","Mississippi","Wisconsin",12,"West",5,"West","Southeastern Conference","Big Ten Conference"
2013,137,1314,78,1437,71,"N",0,24,49,11,21,19,27,6,22,18,17,10,2,14,27,61,4,21,13,19,15,22,6,16,9,2,22,"Round of 64","North Carolina","Villanova",8,"Midwest",9,"Midwest","Atlantic Coast Conference","Big East Conference"
2013,137,1326,95,1233,70,"N",0,34,71,7,15,20,25,13,31,25,10,8,7,17,23,65,6,28,18,21,14,26,13,19,4,2,18,"Round of 64","Ohio St","Iona",2,"West",15,"West","Big Ten Conference","Metro Atlantic Athletic Conference"
2013,137,1361,70,1328,55,"N",0,24,56,6,15,16,17,11,29,15,11,5,3,11,23,58,5,21,4,8,8,21,10,9,6,2,20,"Round of 64","San Diego St","Oklahoma",7,"Midwest",10,"Midwest","Mountain West Conference","Big 12 Conference"
2013,137,1396,76,1301,72,"N",0,24,50,7,18,21,33,4,20,13,5,5,4,15,29,52,4,13,10,16,7,27,14,13,3,2,24,"Round of 64","Temple","NC State",9,"East",8,"East","Atlantic 10 Conference","Atlantic Coast Conference"
2013,138,1112,74,1217,51,"N",0,27,49,9,15,11,16,3,36,13,12,4,2,20,16,58,5,18,14,19,11,22,12,8,7,1,14,"Round of 32","Arizona","Harvard",6,"West",14,"West","Pacific-12 Conference","Ivy League"
2013,138,1257,82,1161,56,"N",0,31,55,5,9,15,18,10,19,14,9,11,2,24,19,40,5,12,13,21,7,17,4,20,0,4,19,"Round of 32","Louisville","Colorado St",1,"South",8,"South","Big East Conference","Mountain West Conference"
2013,138,1266,74,1139,72,"N",0,23,54,5,12,23,27,14,21,9,15,9,4,17,24,56,11,24,13,19,12,21,13,15,7,8,20,"Round of 32","Marquette","Butler",3,"East",6,"East","Big East Conference","Atlantic 10 Conference"
2013,138,1276,78,1433,53,"N",0,31,60,6,20,10,11,12,29,17,12,7,0,7,23,58,3,16,4,6,7,17,6,11,9,2,14,"Round of 32","Michigan","VCU",4,"Midwest",5,"Midwest","Big Ten Conference","Atlantic 10 Conference"
2013,138,1277,70,1272,48,"N",0,26,52,4,16,14,22,14,35,14,18,10,7,14,19,64,5,23,5,10,11,18,8,11,7,5,18,"Round of 32","Michigan St","Memphis",3,"South",6,"South","Big Ten Conference","Conference USA"
2013,138,1332,74,1387,57,"N",0,28,53,8,11,10,16,9,29,18,18,10,4,19,20,53,3,21,14,22,6,21,11,12,10,2,15,"Round of 32","Oregon","St Louis",12,"South",4,"South","Pacific-12 Conference","Atlantic 10 Conference"
2013,138,1393,66,1143,60,"N",0,18,46,4,10,26,41,14,23,7,15,10,3,16,22,56,4,21,12,19,13,21,14,17,6,2,24,"Round of 32","Syracuse","California",4,"East",12,"East","Big East Conference","Pacific-12 Conference"
2013,138,1455,76,1211,70,"N",0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17,"Round of 32","Wichita St","Gonzaga",9,"West",1,"West","Missouri Valley Conference","West Coast Conference"
2013,139,1181,66,1166,50,"N",0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,53,2,19,16,18,7,26,9,10,2,2,26,"Round of 32","Duke","Creighton",2,"South",7,"South","Atlantic Coast Conference","Missouri Valley Conference"
2013,139,1195,81,1361,71,"N",0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11,"Round of 32","FL Gulf Coast","San Diego St",15,"Midwest",7,"Midwest","Atlantic Sun Conference","Mountain West Conference"
2013,139,1196,78,1278,64,"N",0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25,"Round of 32","Florida","Minnesota",3,"Midwest",11,"Midwest","Southeastern Conference","Big Ten Conference"
2013,139,1231,58,1396,52,"N",0,19,45,4,13,16,20,4,28,9,12,0,2,8,21,62,3,24,7,8,14,21,8,10,5,4,18,"Round of 32","Indiana","Temple",1,"East",9,"East","Big Ten Conference","Atlantic 10 Conference"
2013,139,1242,70,1314,58,"N",0,24,55,5,14,17,21,15,35,11,22,7,5,11,22,73,6,21,8,10,16,20,10,11,15,1,20,"Round of 32","Kansas","North Carolina",1,"Midwest",8,"Midwest","Big 12 Conference","Atlantic Coast Conference"
2013,139,1247,76,1279,74,"N",0,27,55,9,23,13,18,9,21,14,12,8,4,19,30,63,4,19,10,21,18,22,14,13,5,4,18,"Round of 32","La Salle","Mississippi",13,"West",12,"West","Atlantic 10 Conference","Southeastern Conference"
2013,139,1274,63,1228,59,"N",0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17,"Round of 32","Miami FL","Illinois",2,"East",7,"East","Atlantic Coast Conference","Big Ten Conference"
2013,139,1326,78,1235,75,"N",0,25,49,9,18,19,26,3,19,12,9,7,2,20,23,52,12,25,17,23,12,24,14,16,4,0,20,"Round of 32","Ohio St","Iowa St",2,"West",10,"West","Big Ten Conference","Big 12 Conference"
2013,143,1266,71,1274,61,"N",0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15,"Sweet Sixteen","Marquette","Miami FL",3,"East",2,"East","Big East Conference","Atlantic Coast Conference"
2013,143,1326,73,1112,70,"N",0,22,52,7,13,22,26,11,21,9,8,4,3,18,23,52,6,18,18,20,9,21,7,11,6,2,20,"Sweet Sixteen","Ohio St","Arizona",2,"West",6,"West","Big Ten Conference","Pacific-12 Conference"
2013,143,1393,61,1231,50,"N",0,21,48,4,10,15,20,7,25,4,14,11,11,17,16,47,3,15,15,24,11,23,8,18,6,2,18,"Sweet Sixteen","Syracuse","Indiana",4,"East",1,"East","Big East Conference","Big Ten Conference"
2013,143,1455,72,1247,58,"N",0,30,67,5,12,7,9,17,30,12,8,4,8,13,20,56,7,18,11,16,9,20,8,9,5,2,13,"Sweet Sixteen","Wichita St","La Salle",9,"West",13,"West","Missouri Valley Conference","Atlantic 10 Conference"
2013,144,1181,71,1277,61,"N",0,20,49,7,18,24,26,5,24,8,8,3,5,17,20,50,3,12,18,24,8,25,6,11,6,4,24,"Sweet Sixteen","Duke","Michigan St",2,"South",3,"South","Atlantic Coast Conference","Big Ten Conference"
2013,144,1196,62,1195,50,"N",0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20,"Sweet Sixteen","Florida","FL Gulf Coast",3,"Midwest",15,"Midwest","Southeastern Conference","Atlantic Sun Conference"
2013,144,1257,77,1332,69,"N",0,28,52,4,13,17,26,9,25,10,13,7,5,19,27,61,5,14,10,17,12,23,12,12,7,3,22,"Sweet Sixteen","Louisville","Oregon",1,"South",12,"South","Big East Conference","Pacific-12 Conference"
2013,144,1276,87,1242,85,"N",1,35,71,8,23,9,17,14,24,18,10,7,1,12,36,66,6,16,7,10,7,28,21,13,5,8,17,"Sweet Sixteen","Michigan","Kansas",4,"Midwest",1,"Midwest","Big Ten Conference","Big 12 Conference"
2013,145,1393,55,1266,39,"N",0,19,50,5,17,12,19,11,26,8,6,9,8,11,12,53,3,25,12,16,19,25,10,13,5,6,16,"Elite Eight","Syracuse","Marquette",4,"East",3,"East","Big East Conference","Big East Conference"
2013,145,1455,70,1326,66,"N",0,22,59,8,20,18,23,13,27,9,12,8,9,23,19,61,5,25,23,29,11,26,7,9,5,8,22,"Elite Eight","Wichita St","Ohio St",9,"West",2,"West","Missouri Valley Conference","Big Ten Conference"
2013,146,1257,85,1181,63,"N",0,29,55,2,13,25,36,11,26,8,8,10,9,23,19,52,4,16,21,28,11,20,11,12,4,2,23,"Elite Eight","Louisville","Duke",1,"South",2,"South","Big East Conference","Atlantic Coast Conference"
2013,146,1276,79,1196,59,"N",0,30,65,10,19,9,13,9,26,18,11,13,5,13,23,56,2,10,11,17,9,27,13,15,7,3,11,"Elite Eight","Michigan","Florida",4,"Midwest",3,"Midwest","Big Ten Conference","Southeastern Conference"
2013,152,1257,72,1455,68,"N",0,22,49,9,25,19,29,11,22,10,9,8,3,23,22,54,6,20,18,24,14,22,13,11,5,1,20,"Final Four","Louisville","Wichita St",1,"South",9,"West","Big East Conference","Missouri Valley Conference"
2013,152,1276,61,1393,56,"N",0,21,53,8,24,11,20,13,24,17,10,5,3,11,23,55,3,14,7,11,10,23,13,10,7,4,19,"Final Four","Michigan","Syracuse",4,"Midwest",4,"East","Big Ten Conference","Big East Conference"
2013,154,1257,82,1276,76,"N",0,28,61,8,16,18,23,15,17,18,9,9,3,22,25,48,8,18,18,25,8,19,12,12,3,2,15,"National Championship","Louisville","Michigan",1,"South",4,"Midwest","Big East Conference","Big Ten Conference"
2014,134,1107,71,1291,64,"N",0,27,47,2,9,15,19,6,36,12,14,3,1,13,22,60,12,37,8,12,6,17,13,4,3,1,16,"Play-In","SUNY Albany","Mt St Mary's",16,"Midwest",16,"Midwest","America East Conference","Northeast Conference"
2014,134,1301,74,1462,59,"N",0,29,53,4,14,12,16,6,23,16,9,4,9,14,23,55,2,14,11,16,11,20,7,13,3,0,17,"Play-In","NC State","Xavier",12,"South",12,"South","Atlantic Coast Conference","Big East Conference"
2014,135,1142,81,1411,69,"N",0,29,51,6,15,17,22,10,18,15,10,4,4,20,24,50,4,13,17,22,11,16,12,13,3,1,23,"Play-In","Cal Poly","TX Southern",16,"South",16,"South","Big West Conference","Southwest Athletic Conference"
2014,135,1397,78,1234,65,"N",1,24,54,5,21,25,30,10,27,13,8,2,1,14,24,58,4,16,13,15,7,23,14,6,2,2,28,"Play-In","Tennessee","Iowa",11,"South",11,"South","Southeastern Conference","Big Ten Conference"
2014,136,1163,89,1386,81,"N",1,30,66,11,24,18,20,12,22,13,9,6,2,21,27,54,7,21,20,27,9,24,12,14,3,2,22,"Round of 64","Connecticut","St Joseph's PA",7,"East",10,"East","American Athletic Conference","Atlantic 10 Conference"
2014,136,1173,60,1326,59,"N",0,22,49,3,13,13,17,4,24,12,13,10,0,14,24,50,3,12,8,12,3,25,12,14,10,4,16,"Round of 64","Dayton","Ohio St",11,"Midwest",6,"Midwest","Atlantic 10 Conference","Big Ten Conference"
2014,136,1196,67,1107,55,"N",0,25,49,3,12,14,18,5,25,11,10,7,5,14,20,51,4,13,11,14,6,21,10,10,4,2,15,"Round of 64","Florida","SUNY Albany",1,"Midwest",16,"Midwest","Southeastern Conference","America East Conference"
2014,136,1217,61,1153,57,"N",0,19,44,6,17,17,28,9,24,9,12,4,3,15,21,57,4,12,11,16,16,18,5,11,6,6,20,"Round of 64","Harvard","Cincinnati",12,"East",5,"East","Ivy League","American Athletic Conference"
2014,136,1257,71,1264,64,"N",0,20,55,4,13,27,35,16,26,10,12,11,8,18,23,51,3,5,15,21,7,24,11,15,8,5,27,"Round of 64","Louisville","Manhattan",4,"South",13,"South","American Athletic Conference","Metro Atlantic Athletic Conference"
2014,136,1276,57,1459,40,"N",0,22,46,7,17,6,9,6,25,15,11,8,1,8,18,53,1,19,3,4,8,18,10,9,3,0,14,"Round of 64","Michigan","Wofford",2,"South",15,"South","Big Ten Conference","Southern Conference"
2014,136,1277,93,1174,78,"N",0,30,56,10,19,23,25,10,32,16,14,4,2,27,20,55,8,20,30,39,7,17,7,8,4,1,19,"Round of 64","Michigan St","Delaware",4,"East",13,"East","Big Ten Conference","Colonial Athletic Association"
2014,136,1295,80,1328,75,"N",1,27,51,6,14,20,22,6,32,12,15,5,6,20,25,72,12,30,13,18,18,19,14,10,5,3,16,"Round of 64","N Dakota St","Oklahoma",12,"West",5,"West","Summit League","Big 12 Conference"
2014,136,1332,87,1140,68,"N",0,27,54,2,13,31,38,8,29,21,8,4,4,22,20,61,5,19,23,30,12,20,14,9,4,0,25,"Round of 64","Oregon","BYU",7,"West",10,"West","Pacific-12 Conference","West Coast Conference"
2014,136,1338,77,1160,48,"N",0,31,61,4,14,11,12,9,24,18,3,12,3,13,15,42,4,16,14,18,7,22,5,17,2,0,12,"Round of 64","Pittsburgh","Colorado",9,"Midwest",8,"Midwest","Atlantic Coast Conference","Pacific-12 Conference"
2014,136,1361,73,1308,69,"N",1,23,59,6,17,21,27,10,30,9,11,8,9,18,26,65,5,16,12,20,14,27,13,13,4,4,22,"Round of 64","San Diego St","New Mexico St",4,"West",13,"West","Mountain West Conference","Western Athletic Conference"
2014,136,1387,83,1301,80,"N",1,31,64,9,18,12,26,9,32,16,9,7,4,26,28,60,4,9,20,37,10,33,10,12,7,5,20,"Round of 64","St Louis","NC State",5,"South",12,"South","Atlantic 10 Conference","Atlantic Coast Conference"
2014,136,1393,77,1444,53,"N",0,28,57,7,17,14,17,13,28,16,12,8,6,21,17,49,4,18,15,20,8,17,12,13,4,1,16,"Round of 64","Syracuse","W Michigan",3,"Midwest",14,"Midwest","Atlantic Coast Conference","Mid-American Conference"
2014,136,1400,87,1113,85,"N",0,31,58,5,12,20,27,10,20,17,9,6,5,24,27,56,8,15,23,33,11,21,17,10,2,1,18,"Round of 64","Texas","Arizona St",7,"South",10,"South","Big 12 Conference","Pacific-12 Conference"
2014,136,1437,73,1454,53,"N",0,28,62,4,23,13,16,12,34,13,11,8,10,17,18,63,6,24,11,15,13,24,13,12,4,2,14,"Round of 64","Villanova","WI Milwaukee",2,"East",15,"East","Big East Conference","Horizon League"
2014,136,1458,75,1110,35,"N",0,26,52,10,23,13,14,6,25,13,7,9,1,15,11,37,4,15,9,15,4,20,8,17,5,0,16,"Round of 64","Wisconsin","American Univ",2,"West",15,"West","Big Ten Conference","Patriot League"
2014,137,1112,68,1451,59,"N",0,26,47,7,14,9,16,7,24,15,12,4,12,20,16,53,7,17,20,23,13,19,7,10,8,3,17,"Round of 64","Arizona","Weber St",1,"West",16,"West","Pacific-12 Conference","Big Sky Conference"
2014,137,1124,74,1304,60,"N",0,17,42,2,13,38,48,9,28,9,12,7,2,16,23,54,4,21,10,16,5,20,7,11,9,7,31,"Round of 64","Baylor","Nebraska",6,"West",11,"West","Big 12 Conference","Big Ten Conference"
2014,137,1166,76,1418,66,"N",0,28,54,9,23,11,21,6,30,18,6,0,3,17,25,66,4,16,12,17,13,23,8,4,3,5,18,"Round of 64","Creighton","Louisiana",3,"West",14,"West","Big East Conference","Sun Belt Conference"
2014,137,1211,85,1329,77,"N",0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33,"Round of 64","Gonzaga","Oklahoma St",8,"West",9,"West","West Coast Conference","Big 12 Conference"
2014,137,1235,93,1300,75,"N",0,35,55,9,17,14,16,10,24,21,9,5,5,14,30,65,5,16,10,12,13,11,12,6,3,5,13,"Round of 64","Iowa St","NC Central",3,"East",14,"East","Big 12 Conference","Mid-Eastern Athletic Conference"
2014,137,1242,80,1184,69,"N",0,32,53,0,7,16,24,14,29,17,14,2,7,14,22,57,12,31,13,16,8,11,14,7,8,1,21,"Round of 64","Kansas","E Kentucky",2,"Midwest",15,"Midwest","Big 12 Conference","Ohio Valley Conference"
2014,137,1246,56,1243,49,"N",0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20,"Round of 64","Kentucky","Kansas St",8,"South",9,"South","Southeastern Conference","Big 12 Conference"
2014,137,1272,71,1203,66,"N",0,27,55,6,22,11,16,15,21,19,12,8,4,20,25,56,2,12,14,24,16,17,8,10,9,2,16,"Round of 64","Memphis","G Washington",8,"East",9,"East","American Athletic Conference","Atlantic 10 Conference"
2014,137,1273,78,1181,71,"N",0,25,45,5,13,23,28,3,24,16,8,3,0,15,22,62,15,37,12,13,16,19,15,12,6,1,22,"Round of 64","Mercer","Duke",14,"South",3,"South","Atlantic Sun Conference","Atlantic Coast Conference"
2014,137,1314,79,1344,77,"N",0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14,"Round of 64","North Carolina","Providence",6,"East",11,"East","Atlantic Coast Conference","Big East Conference"
2014,137,1372,77,1433,75,"N",1,27,51,6,16,17,23,10,25,16,17,6,2,16,30,65,8,21,7,11,11,18,13,11,11,5,21,"Round of 64","SF Austin","VCU",12,"Midwest",5,"Midwest","Southland Conference","Atlantic 10 Conference"
2014,137,1390,58,1307,53,"N",0,19,49,8,15,12,17,5,30,10,10,6,5,20,19,52,4,21,11,19,9,28,12,10,2,2,18,"Round of 64","Stanford","New Mexico",10,"Midwest",7,"Midwest","Pacific-12 Conference","Mountain West Conference"
2014,137,1397,86,1269,67,"N",0,30,56,2,14,24,31,10,27,16,12,8,3,13,28,66,3,11,8,11,14,19,12,13,8,1,21,"Round of 64","Tennessee","Massachusetts",11,"South",6,"South","Southeastern Conference","Atlantic 10 Conference"
2014,137,1417,76,1409,59,"N",0,29,63,5,16,13,15,13,23,17,10,11,5,13,21,57,7,19,10,14,12,21,14,16,2,2,18,"Round of 64","UCLA","Tulsa",4,"Midwest",13,"Midwest","Pacific-12 Conference","Conference USA"
2014,137,1438,70,1157,59,"N",0,21,40,8,17,20,25,0,28,16,7,4,5,16,21,50,9,19,8,14,5,23,13,8,5,2,19,"Round of 64","Virginia","Coastal Car",1,"East",16,"East","Atlantic Coast Conference","Big South Conference"
2014,137,1455,64,1142,37,"N",0,23,50,6,19,12,21,11,35,17,12,4,6,17,12,58,5,28,8,18,13,21,5,6,7,1,17,"Round of 64","Wichita St","Cal Poly",1,"South",16,"South","Missouri Valley Conference","Big West Conference"
2014,138,1163,77,1437,65,"N",0,23,52,9,20,22,28,7,29,10,11,11,2,17,18,51,11,31,18,24,6,24,10,16,6,2,24,"Round of 32","Connecticut","Villanova",7,"East",2,"East","American Athletic Conference","Big East Conference"
2014,138,1173,55,1393,53,"N",0,19,46,7,16,10,18,11,24,12,14,7,4,16,21,54,0,10,11,14,11,20,4,9,6,7,16,"Round of 32","Dayton","Syracuse",11,"Midwest",3,"Midwest","Atlantic 10 Conference","Atlantic Coast Conference"
2014,138,1196,61,1338,45,"N",0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12,"Round of 32","Florida","Pittsburgh",1,"Midwest",9,"Midwest","Southeastern Conference","Atlantic Coast Conference"
2014,138,1257,66,1387,51,"N",0,22,49,6,17,16,24,10,27,14,19,9,5,18,21,53,0,15,9,16,9,21,10,18,9,0,19,"Round of 32","Louisville","St Louis",4,"South",5,"South","American Athletic Conference","Atlantic 10 Conference"
2014,138,1276,79,1400,65,"N",0,24,54,14,28,17,21,11,19,16,4,5,2,12,23,62,4,11,15,16,21,20,14,9,3,3,16,"Round of 32","Michigan","Texas",2,"South",7,"South","Big Ten Conference","Big 12 Conference"
2014,138,1277,80,1217,73,"N",0,28,57,7,21,17,22,10,24,17,11,9,1,20,22,53,6,17,23,30,8,24,8,11,4,3,17,"Round of 32","Michigan St","Harvard",4,"East",12,"East","Big Ten Conference","Ivy League"
2014,138,1361,63,1295,44,"N",0,19,44,7,16,18,24,8,30,8,6,4,2,16,15,47,2,11,12,17,7,20,5,6,1,2,17,"Round of 32","San Diego St","N Dakota St",4,"West",12,"West","Mountain West Conference","Summit League"
2014,138,1458,85,1332,77,"N",0,29,60,11,28,16,25,14,22,15,8,1,1,17,24,49,8,18,21,23,3,23,9,8,5,1,23,"Round of 32","Wisconsin","Oregon",2,"West",7,"West","Big Ten Conference","Pacific-12 Conference"
2014,139,1112,84,1211,61,"N",0,32,65,7,18,13,18,7,21,24,6,15,8,18,22,54,6,16,11,13,11,28,13,21,3,5,14,"Round of 32","Arizona","Gonzaga",1,"West",8,"West","Pacific-12 Conference","West Coast Conference"
2014,139,1124,85,1166,55,"N",0,30,47,11,18,14,21,5,27,19,8,2,3,11,22,55,5,24,6,9,8,14,11,8,4,0,19,"Round of 32","Baylor","Creighton",6,"West",3,"West","Big 12 Conference","Big East Conference"
2014,139,1235,85,1314,83,"N",0,29,66,12,26,15,21,11,26,16,14,6,1,17,33,70,8,20,9,15,12,26,10,12,8,4,21,"Round of 32","Iowa St","North Carolina",3,"East",6,"East","Big 12 Conference","Atlantic Coast Conference"
2014,139,1246,78,1455,76,"N",0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21,"Round of 32","Kentucky","Wichita St",8,"South",1,"South","Southeastern Conference","Missouri Valley Conference"
2014,139,1390,60,1242,57,"N",0,21,47,0,9,18,26,8,29,6,16,10,4,15,19,58,5,16,14,18,13,22,7,14,9,2,22,"Round of 32","Stanford","Kansas",10,"Midwest",2,"Midwest","Pacific-12 Conference","Big 12 Conference"
2014,139,1397,83,1273,63,"N",0,27,55,6,22,23,26,18,23,15,7,2,0,14,24,53,8,22,7,9,7,12,11,6,3,4,21,"Round of 32","Tennessee","Mercer",11,"South",14,"South","Southeastern Conference","Atlantic Sun Conference"
2014,139,1417,77,1372,60,"N",0,29,53,4,14,15,23,4,26,22,3,3,3,17,20,57,7,27,13,16,12,24,11,8,1,1,23,"Round of 32","UCLA","SF Austin",4,"Midwest",12,"Midwest","Pacific-12 Conference","Southland Conference"
2014,139,1438,78,1272,60,"N",0,30,54,5,11,13,16,6,34,13,10,3,6,16,24,59,3,13,9,21,8,20,16,6,7,3,14,"Round of 32","Virginia","Memphis",1,"East",8,"East","Atlantic Coast Conference","American Athletic Conference"
2014,143,1112,70,1361,64,"N",0,23,48,5,12,19,25,10,19,14,7,2,4,16,21,54,4,14,18,23,18,19,4,10,2,2,20,"Sweet Sixteen","Arizona","San Diego St",1,"West",4,"West","Pacific-12 Conference","Mountain West Conference"
2014,143,1173,82,1390,72,"N",0,28,58,8,23,18,26,10,25,19,10,8,1,25,22,58,5,21,23,33,15,20,10,12,7,5,24,"Sweet Sixteen","Dayton","Stanford",11,"Midwest",10,"Midwest","Atlantic 10 Conference","Pacific-12 Conference"
2014,143,1196,79,1417,68,"N",0,29,58,8,21,13,18,10,30,22,12,4,5,15,27,64,3,18,11,15,8,22,12,8,8,4,19,"Sweet Sixteen","Florida","UCLA",1,"Midwest",4,"Midwest","Southeastern Conference","Pacific-12 Conference"
2014,143,1458,69,1124,52,"N",0,26,51,6,16,11,20,8,31,18,10,1,6,16,18,57,2,15,14,18,11,22,10,6,5,3,16,"Sweet Sixteen","Wisconsin","Baylor",2,"West",6,"West","Big Ten Conference","Big 12 Conference"
2014,144,1163,81,1235,76,"N",0,26,50,9,19,20,22,5,26,9,9,5,4,15,32,69,6,16,6,15,17,19,14,9,4,3,17,"Sweet Sixteen","Connecticut","Iowa St",7,"East",3,"East","American Athletic Conference","Big 12 Conference"
2014,144,1246,74,1257,69,"N",0,24,55,4,14,22,27,15,22,8,12,5,2,19,26,53,4,15,13,23,11,18,11,10,6,3,24,"Sweet Sixteen","Kentucky","Louisville",8,"South",4,"South","Southeastern Conference","American Athletic Conference"
2014,144,1276,73,1397,71,"N",0,27,49,11,20,8,10,6,20,14,13,5,1,13,30,57,3,11,8,14,11,17,11,7,7,8,13,"Sweet Sixteen","Michigan","Tennessee",2,"South",11,"South","Big Ten Conference","Southeastern Conference"
2014,144,1277,61,1438,59,"N",0,21,47,5,14,14,18,7,25,13,10,5,4,16,20,57,6,18,13,17,14,21,10,6,5,4,16,"Sweet Sixteen","Michigan St","Virginia",4,"East",1,"East","Big Ten Conference","Atlantic Coast Conference"
